userId,wine,color,grapes,appellation,category,rate,aromaKeys,sweetness,body,intensity,acidity,depth,clarity,vintage,hue,tannins
09f6ca6e-905f-4afd-bab2-d928fe046f18,Cabernet d'Anjou,Rose,Cabernet Sauvignon,Cabernet d'Anjou,Rosé,3,"grapefruit, banana",,,Powerful,Tart,,Cloudy,2016.0,,
09f6ca6e-905f-4afd-bab2-d928fe046f18,Bollicina,White,,Carso,Sparkling,3,,Dry,Light,Low,Fresh,Pale,Clear,,Greenish,Not Present
09f6ca6e-905f-4afd-bab2-d928fe046f18,Refosco dal Peduncolo Rosso Riserva,Red,Refosco dal Peduncolo rosso,Friuli-Venezia Giulia,,4,,,,,,,,,,
8764df8a-0919-433c-beab-053a9c12f402,Nero d'Avola Sicilia,Red,"""Nero dAvola""",Terre Siciliane,BoldRed,5,,Bone Dry,Full Bodied,Aromatic,Fresh,Dark,Slight Haze,2020.0,Ruby,Hard
457b85f5-7b46-4f52-85b9-59acb549b9a2,Limniona Rosé,Rose,Limniona,Tyrnavos,Rosé,4,"strawberry, grapefruit, lychee, guava",Dry,Medium Full,Powerful,Crisp,Pale,Clear,2020.0,Pink,Soft
457b85f5-7b46-4f52-85b9-59acb549b9a2,Broquel Malbec,Red,Malbec,Mendoza,BoldRed,4,"redcurrant, oak, vanilla, coconut, pepper",Dry,Medium Full,Aromatic,Fresh,Medium,Clear,2017.0,Purplish,Round
457b85f5-7b46-4f52-85b9-59acb549b9a2,Escapades,White,"Cabernet Sauvignon, Shiraz/Syrah, Malbec",,MediumRed,4,"blueberry, black-plum, blackcurrant, prune, potting-soil, pepper",Dry,Medium Full,Aromatic,Smooth,Medium,Clear,2015.0,Ruby,Round
457b85f5-7b46-4f52-85b9-59acb549b9a2,ATMA,White,"Xinomavro, Mandilaria",,MediumRed,3,"black-plum, cinnamon, dried-blackberry, dried-cranberry, marmalade, walnut, truffle, oak, prune",Dry,Medium Full,Moderate,Smooth,Medium,Slight Haze,2014.0,Tawny,Round
457b85f5-7b46-4f52-85b9-59acb549b9a2,Refosco,Red,,,,5,"red-cherry, black-plum, blackcurrant, blackberry, blueberry, red-pepper, chocolate, vanilla",Dry,,Aromatic,Smooth,,Clear,2013.0,,Soft
457b85f5-7b46-4f52-85b9-59acb549b9a2,Elevation Sauvignon Blanc,White,Sauvignon Blanc,Marlborough,LightWhite,4,"grapefruit, mango, lychee, passion-fruit, guava",Dry,,Aromatic,Fresh,,Clear,2020.0,,Not Present
776b5af7-bb8a-484a-bddb-dadf5dab4621,La Joie,Red,"Cabernet Sauvignon, Cabernet Franc, Malbec, Merlot, Petit Verdot",Sonoma County,,5,,Sweet,Heavy,,,,,,,Hard
776b5af7-bb8a-484a-bddb-dadf5dab4621,Muscat de Beaumes-de-Venise,White,Muscat Blanc,Beaumes-de-Venise,Dessert,5,,,,,,,,2020.0,,
776b5af7-bb8a-484a-bddb-dadf5dab4621,Muscat de Beaumes-de-Venise,White,Muscat Blanc,Beaumes-de-Venise,Dessert,5,"orange-peel, redcurrant",Sweet,Light,Powerful,Crisp,Medium,Clear,2019.0,Amber,Not Present
776b5af7-bb8a-484a-bddb-dadf5dab4621,Re Rosso,Red,"Primitivo, Negroamaro",Salento,,5,blackcurrant,Medium Sweet,Heavy,Aromatic,Crisp,Dark,Cloudy,,Ruby,Hard
e2723dcb-0b44-477f-bf74-678640f5c06d,Terrano,Red,Terrano,Carso,,5,"black-plum, grape, vinegar, balsamic, cat-pee, manure, wet-dog, cardboard, tobacco, mushroom, lager, meaty, marzipan, clay, gravel, petroleum, kerosene, petrol, fennel, jalapeno, wet-leaf, blossom, fruit-cake, bubblegum, boysenberry",Bone Dry,Heavy,Aromatic,Tart,Dark,Cloudy,,Purplish,Hard
f58879a3-ada7-4ca1-a689-3ffdb734e630,Morellino di Scansano,Red,Sangiovese,Morellino di Scansano,MediumRed,5,,Medium Sweet,Medium Full,Aromatic,Fresh,Dark,Cloudy,,Purplish,Round
f58879a3-ada7-4ca1-a689-3ffdb734e630,Morellino di Scansano,Red,Sangiovese,Morellino di Scansano,MediumRed,4,,Dry,Full Bodied,Aromatic,Fresh,Dark,Cloudy,,Purplish,Dry Tannins
9b460857-eabd-47a0-a876-2fb9a3c9946e,Chardonnay Santa Barbara County,White,Chardonnay,Santa Barbara County,RichWhite,4,,,,,,,,,,
c26b57e2-bb71-43ca-b5bd-361867658d42,Les Terrasses Côtes du Roussillon Villages,Red,"Shiraz/Syrah, Grenache, Mourvedre",Côtes du Roussillon Villages,,3,"apple, cherry, lemon",Medium Sweet,Very Light,Low,Fresh,,Clear,,,Round
36b67621-8e5f-42db-ba2c-43a3eb2855cc,New Wine,Rose,Gewurztraminer,Collio Goriziano,,4,frutta e sottobosco,Medium Sweet,Light,Aromatic,Fresh,Medium,Clear,1956.0,Greenish,Round
5f448912-9792-4679-9410-c6f786d1cf18,Cordero con piel de Lobo,Red,,,,4,,,Medium Full,Moderate,Crisp,Dark,Clear,,Purplish,Dry Tannins
4c0b31a0-1287-4efc-b24c-fe850084eafd,Special Reserve Port,Red,"Tinta Barroca, Touriga Nacional, Touriga Franca",Porto,Dessert,4,,Dry,Heavy,Powerful,Crisp,Dark,Cloudy,,Purplish,Dry Tannins
4c0b31a0-1287-4efc-b24c-fe850084eafd,Chianti,Red,"Malvasia, Trebbiano, Canaiolo Nero, Cabernet Sauvignon, Cabernet Franc, Merlot, Sangiovese",Chianti,,5,,Dry,Full Bodied,Aromatic,Fresh,Dark,Slight Haze,,Ruby,Dry Tannins
cabb87a0-6498-438a-beb7-676f72bddd09,Acrobat chardonnay,White,Chardonnay,Willamette Valley,RichWhite,3,apple,Medium Sweet,Medium Full,Low,Tart,Medium,Cloudy,2019.0,Greenish,Not Present
cabb87a0-6498-438a-beb7-676f72bddd09,Sauvignon Blanc,White,,,,4,"gooseberry, lime",Sweet,Light,Low,Fresh,Pale,Slight Haze,2019.0,Greenish,Not Present
cabb87a0-6498-438a-beb7-676f72bddd09,Pinot Noir,Red,Pinot Noir,Sonoma Coast,LightRed,4,"redcurrant, strawberry, blackcurrant, blackberry",Dry,Medium Full,Aromatic,Smooth,Medium,Cloudy,,Garnet,Round
51d049b3-68f1-483d-a43b-8d1c93cd5c3c,Primitivo,Red,Primitivo,Salento,BoldRed,4,,Medium Sweet,Full Bodied,Moderate,,Medium,Slight Haze,,Ruby,
fa623b71-bd8f-47f1-b62b-4a83e6432e02,Nectar dei,Red,"Cabernet Sauvignon, Merlot, Petit Verdot, Shiraz/Syrah",Maremma Toscana,BoldRed,4,"rose, violet, blackberry, pepper, marmalade, forest-floor, red-cherry",Bone Dry,Medium Full,Aromatic,Fresh,Medium,Clear,2016.0,Ruby,Dry Tannins
73923070-fce4-46c0-8d85-a99527e73d02,Trebbiano D'Abruzzo,White,"Trebbiano, ""Trebbiano DAbruzzo""",,LightWhite,4,,Dry,Medium Full,Moderate,Fresh,Medium,Clear,2021.0,Straw Yellow,Soft
73923070-fce4-46c0-8d85-a99527e73d02,Sandgrube 13 Grüner Veltliner,White,Grüner Veltliner,Kremstal,LightWhite,4,,Dry,Light,Moderate,Crisp,Medium,Clear,2021.0,Straw Yellow,Soft
20e0b694-84a5-4f11-9191-598f924c2947,Morellino di Scansano 2021,Red,Sangiovese,Morellino di Scansano,MediumRed,1,"cherry, blackberry, violet, tobacco, vanilla",Dry,Medium Full,Aromatic,Tart,Dark,Slight Haze,2021.0,Ruby,Soft
821b2cc2-7e35-4c18-a23b-115c064d740e,Maruja Manzanilla pasada,White,Palomino,Manzanilla-Sanlucar de Bsrrameda,RichWhite,4,"orange, apricot, peach",Dry,Medium Full,Aromatic,Smooth,Medium,Clear,2020.0,Brownish,Not Present
659431a3-6d92-4025-9e53-0ad2134124fb,La Boiseliere Medium Dry Red,Red,,Vin de France,,3,cranberry,Medium Sweet,Medium Full,Aromatic,Crisp,,Cloudy,,Ruby,Soft
d7fffb49-a1f3-433c-a556-a3bc015e7e0f,Cabernet Franc,Red,Cabernet Franc,Colli Orientali del Friuli,MediumRed,3,,Medium Sweet,Medium Full,Aromatic,Tart,Dark,Cloudy,,Purplish,Dry Tannins
d7fffb49-a1f3-433c-a556-a3bc015e7e0f,La Rosina Barbera d'Alba Superiore,Red,Barbera,Barbera d'Alba,MediumRed,4,"redcurrant, cranberry, raspberry",Dry,Full Bodied,Aromatic,Tart,Dark,Clear,,Purplish,Soft
d7fffb49-a1f3-433c-a556-a3bc015e7e0f,Selengaia,Red,,Chianti,BoldRed,4,blackcurrant,Dry,Full Bodied,Aromatic,Fresh,Dark,Slight Haze,2016.0,Purplish,Dry Tannins
d7fffb49-a1f3-433c-a556-a3bc015e7e0f,Ramandolo,Rose,,,,3,"apricot, sultana, caramel, honey",Sweet,Medium Full,Aromatic,Smooth,Medium,Clear,2013.0,Copper,Not Present
d7fffb49-a1f3-433c-a556-a3bc015e7e0f,Pinot bianco,White,,,,3,wet-leaves,Medium Sweet,Medium Full,Aromatic,Crisp,Pale,Clear,2012.0,Gold,Not Present
deb9001b-2e33-42ca-8953-35c11e0ed824,Chianti,Red,,,,4,"cherry, blueberry, bramble",Bone Dry,,Aromatic,Fresh,Medium,Clear,2015.0,Purplish,Round
a682d322-8cff-4f92-aaa9-c7380de20f10,Tignanello,Red,"Cabernet Sauvignon, Cabernet Franc, Merlot, Sangiovese",Toscana,,5,,Medium Sweet,Full Bodied,Aromatic,Smooth,,Slight Haze,,,Round
2587fe2b-2481-4150-ae14-99ed61c218ac,Why not? PREMIUM zin,Red,,,,3,"oak, cherry, peach",Dry,Medium Full,Aromatic,Fresh,Dark,Cloudy,,Purplish,Soft
7c790e8b-b289-4190-a624-83db79de07af,Sierra Foothills Zinfandel,Red,Zinfandel,Amador County,MediumRed,5,nectarine,Sweet,Medium Full,Moderate,Crisp,Pale,Slight Haze,,Purplish,Dry Tannins
7ed7fb0c-884d-46bf-a14a-205474a0949d,Bardolino,Red,,,,2,,Dry,Light,,Fresh,,Slight Haze,2019.0,,
7ed7fb0c-884d-46bf-a14a-205474a0949d,Bordeaux blanc,White,,,,3,"mango, grapefruit, lemon, melon, grass",,Very Light,Aromatic,Tart,,Clear,2020.0,,
7ed7fb0c-884d-46bf-a14a-205474a0949d,Valpolicella,White,,,,3,"redcurrant, hay, plum",Dry,,Aromatic,Tart,Medium,Slight Haze,2019.0,Ruby,Dry Tannins
c60f0ff1-ed30-4df6-a612-b9ae7ca0814b,Vitovska,White,Vitovska,,,3,,Dry,Medium Full,Aromatic,Crisp,Dark,Slight Haze,2013.0,Greenish,
c60f0ff1-ed30-4df6-a612-b9ae7ca0814b,Chablis Saint Martin,White,Chardonnay,Chablis,,3,,Dry,Medium Full,Moderate,Fresh,Medium,Clear,2017.0,Gold,Not Present
c60f0ff1-ed30-4df6-a612-b9ae7ca0814b,Amarone,Red,"Corvina, Corvinone, Rondinella, Oseleta",Amarone della Valpolicella,,3,,Medium Sweet,Full Bodied,Aromatic,Fresh,Dark,Clear,2014.0,Ruby,Round
ba14097a-c2ac-4d16-a8b9-a237bdc73592,Red,Red,"Cabernet Sauvignon, Merlot",Alexander Valley,,4,,Sweet,Medium Full,Moderate,Smooth,Medium,Slight Haze,,Ruby,Dry Tannins
ce7409cd-2e73-490d-adee-95ed9e8d7b75,Aziano Chianti Classico,Red,Sangiovese,Chianti,MediumRed,5,"black-cherry, blackcurrant, raisin, black-pepper, earth, tobacco",Dry,Full Bodied,Aromatic,Smooth,Dark,Slight Haze,,Purplish,Round
bc8f3005-c2c6-4277-9fd7-340248f4e7ec,Vitovska acciaio,White,Vitovska,Carso,SweetWhite,3,,Dry,Medium Full,Low,Fresh,Pale,Slight Haze,,Straw Yellow,Soft
bc8f3005-c2c6-4277-9fd7-340248f4e7ec,Terrano,Red,Terrano,Carso,MediumRed,2,,Dry,,Moderate,Tart,Medium,Cloudy,,Ruby,Soft
bc8f3005-c2c6-4277-9fd7-340248f4e7ec,Malvasia legno,White,Malvasia,Carso,SweetWhite,4,,Bone Dry,Medium Full,,Fresh,Pale,Clear,,Straw Yellow,Round
bc8f3005-c2c6-4277-9fd7-340248f4e7ec,Merlot,Red,Merlot,Colli Orientali del Friuli,MediumRed,5,peach,Medium Sweet,Full Bodied,Aromatic,,Pale,Slight Haze,,Ruby,
bc8f3005-c2c6-4277-9fd7-340248f4e7ec,Bollicina,White,,Carso,Sparkling,5,,,,Aromatic,,,Slight Haze,2015.0,Gold,
bc8f3005-c2c6-4277-9fd7-340248f4e7ec,Franciacorta,White,,,,4,"fig, nectarine",Bone Dry,Medium Full,Moderate,Tart,Pale,Slight Haze,2019.0,Greenish,Round
bc8f3005-c2c6-4277-9fd7-340248f4e7ec,Franciacorta,White,,,,3,"peach, plum, bubblegum",,Medium Full,,,,,2018.0,,
bc8f3005-c2c6-4277-9fd7-340248f4e7ec,Franciacorta,White,,,,5,peach,Medium Sweet,Full Bodied,Powerful,Flabby,Dark,Slight Haze,2022.0,Brownish,Dry Tannins
bc8f3005-c2c6-4277-9fd7-340248f4e7ec,Franciacorta,White,,,,5,,Very Sweet,,Powerful,,,Cloudy,,,
bc8f3005-c2c6-4277-9fd7-340248f4e7ec,Syrah,Red,Shiraz/Syrah,Napa Valley,BoldRed,4,,Medium Sweet,Medium Full,Moderate,,,Cloudy,2018.0,Ruby,
bc8f3005-c2c6-4277-9fd7-340248f4e7ec,Natum Pecorino,White,Pecorino,Terre di Chieti,,4,,Dry,Medium Full,Aromatic,Fresh,Pale,Clear,,Straw Yellow,Soft
7e32fee4-f7c4-4600-8a34-db7801ac79d5,Trento Doc,Red,,,Sparkling,5,,Bone Dry,Light,Moderate,Crisp,,Clear,2019.0,Greenish,Not Present
7e32fee4-f7c4-4600-8a34-db7801ac79d5,Pas Dosé,White,"Chardonnay, Pinot Nero",,Sparkling,5,"peach, orange",Medium Sweet,Medium Full,Aromatic,Crisp,Pale,Slight Haze,,Greenish,Not Present
7e32fee4-f7c4-4600-8a34-db7801ac79d5,Brut (Carte Jaune) Champagne,White,"Chardonnay, Pinot Noir, Pinot Meunier",Champagne,Sparkling,5,,Medium Sweet,,Moderate,Crisp,Pale,Slight Haze,,Gold,
13016d41-00bd-411c-83f5-2b95691696b7,Ribolla gialla,White,,,,2,,Medium Sweet,,Moderate,Fresh,Medium,Slight Haze,2019.0,Greenish,
13016d41-00bd-411c-83f5-2b95691696b7,Iridium,White,,Venezia Giulia,,3,"cheese, wet-wool",Dry,Medium Full,Powerful,Crisp,Dark,Slight Haze,,Gold,
13016d41-00bd-411c-83f5-2b95691696b7,Schioppettino,White,,,,4,"blackcurrant, sour-cherry, kerosene, black-pepper, forest-floor, wet-dog",Bone Dry,Medium Full,Aromatic,Crisp,Dark,Clear,2016.0,Ruby,Round
13016d41-00bd-411c-83f5-2b95691696b7,Vitovska acciaio,White,Vitovska,Carso,SweetWhite,4,"pear, flint",Dry,Medium Full,Aromatic,Tart,Medium,Slight Haze,,Straw Yellow,
13016d41-00bd-411c-83f5-2b95691696b7,Vitovska acciaio,White,Vitovska,Carso,SweetWhite,4,"peach, clay, wet-gravel",Dry,Light,Aromatic,Tart,Medium,Slight Haze,,Straw Yellow,
13016d41-00bd-411c-83f5-2b95691696b7,Terrano,Red,Terrano,Carso,MediumRed,2,"cherry, grapefruit, elderflower, grass, potting-soil",Bone Dry,Full Bodied,Moderate,Tart,Dark,Cloudy,,Purplish,Dry Tannins
13016d41-00bd-411c-83f5-2b95691696b7,Pinot grigio,White,,,,4,"orange, bubblegum, jasmine",Dry,Medium Full,Powerful,Fresh,Dark,Clear,2019.0,Amber,Soft
13016d41-00bd-411c-83f5-2b95691696b7,Chapel Peak - Fusional of Marlborough,White,Sauvignon Blanc,,,4,"mango, acacia, passion-fruit",Medium Sweet,Medium Full,Aromatic,Tart,Dark,Clear,2020.0,Gold,Not Present
13016d41-00bd-411c-83f5-2b95691696b7,Bourgogne Aligoté,White,Chardonnay,,,4,"banana, cheese",Dry,,Moderate,Smooth,Medium,Clear,2019.0,Straw Yellow,Not Present
13016d41-00bd-411c-83f5-2b95691696b7,Pinot Grigio,White,Pinot Grigio,Colli Orientali del Friuli,LightWhite,4,"lemon, lemon-peel, forest-floor",Medium Sweet,Light,Moderate,Crisp,Pale,Clear,2021.0,Gold,Not Present
13016d41-00bd-411c-83f5-2b95691696b7,Sauvignon,White,Sauvignon Blanc,Collio,LightWhite,4,"cat-pee, lemon-peel, orange-peel, wet-gravel",Medium Sweet,,Aromatic,Crisp,Medium,Slight Haze,,Greenish,
13016d41-00bd-411c-83f5-2b95691696b7,Genesi Vermentino di Gallura Superiore,White,Vermentino,Vermentino di Gallura,LightWhite,3,"slate, hawthorn",Dry,Light,Moderate,Crisp,Medium,Slight Haze,2021.0,Greenish,Not Present
13016d41-00bd-411c-83f5-2b95691696b7,Bianco,White,Trebbiano,Igt,SweetWhite,3,"grapefruit, sultana, clay, match-box",Bone Dry,Medium Full,Aromatic,Crisp,Medium,Cloudy,2015.0,Amber,
13016d41-00bd-411c-83f5-2b95691696b7,Cabernet Franc,White,Cabernet Franc,,,3,,Medium Sweet,Full Bodied,Aromatic,Smooth,Medium,Slight Haze,2016.0,Purplish,Dry Tannins
13016d41-00bd-411c-83f5-2b95691696b7,Malvasia legno,White,Malvasia,Carso,SweetWhite,4,"tobacco, nectarine, passion-fruit, match-box",Dry,Full Bodied,Powerful,Tart,Medium,Slight Haze,,Straw Yellow,
13016d41-00bd-411c-83f5-2b95691696b7,Cabernet Franc,Red,Cabernet Franc,,,3,"earth, banana, wet-gravel",Dry,Medium Full,Moderate,Tart,Medium,Slight Haze,2018.0,Purplish,Round
13016d41-00bd-411c-83f5-2b95691696b7,Cabernet,White,Cabernet,,,3,"hay, blueberry",Medium Sweet,Medium Full,Aromatic,Tart,Medium,Cloudy,2017.0,Purplish,Dry Tannins
13016d41-00bd-411c-83f5-2b95691696b7,Chianti,White,,,,2,"red-plum, sour-cherry",Dry,Medium Full,Moderate,Crisp,Medium,Slight Haze,2018.0,Purplish,Round
13016d41-00bd-411c-83f5-2b95691696b7,Riesling,White,,,,4,"wet-stone, wet-leaves, petrol",Dry,,Aromatic,Fresh,Pale,Clear,2018.0,Brownish,Not Present
13016d41-00bd-411c-83f5-2b95691696b7,Bolgheri,Red,,,,3,,Dry,Medium Full,Aromatic,Crisp,Medium,Slight Haze,2018.0,Purplish,Round
c145de85-6596-46ca-8005-de4b5c325710,Zinfandel,Red,Zinfandel,Napa Valley,MediumRed,4,"grape, red-cherry, black-plum, black-cherry",Dry,Full Bodied,Aromatic,Smooth,Dark,Clear,,,Dry Tannins
e5b0e77a-ed45-4436-a771-6e01c5782973,Costasera Amarone della Valpolicella Classico Riserva,Red,"Molinara, Oseleta, Corvina, Rondinella",Amarone della Valpolicella Classico,,4,,,Medium Full,,,,,,,
e5b0e77a-ed45-4436-a771-6e01c5782973,Campofiorin Rosso Veronese,Red,"Rondinella, Molinara, Cabernet Sauvignon, Nebbiolo, Sangiovese, Corvina",Rosso Veronese,,1,,,,,,,,,,
f146626e-7c67-46a5-8226-79df4a9b8294,Nebbiolo d'Alba,Red,Nebbiolo,Nebbiolo d'Alba,BoldRed,4,"cherry, strawberry, potting-soil, liquorice, earth, tobacco, oak",Bone Dry,Full Bodied,Aromatic,Crisp,Medium,Clear,,Tawny,Dry Tannins
b57ea79f-3b3a-4301-af1d-ad8883800bce,Santa Julia Tinto Dulce,Red,,Santa Rosa,LightRed,3,"strawberry, cherry, raspberry",Sweet,,Aromatic,Fresh,Medium,,,Garnet,
b57ea79f-3b3a-4301-af1d-ad8883800bce,Portillo Pinot Noir,Red,Pinot Noir,Uco Valley,LightRed,3,,,,,,,,,,
ff89d8c1-48a3-49b5-af95-62d0ce9ecf55,Rick boyer chardonnay central coast,White,,,,4,,,,,,Medium,Clear,2019.0,Straw Yellow,
ff89d8c1-48a3-49b5-af95-62d0ce9ecf55,Broad Run Pinot Noir,Red,Pinot Noir,Kentucky,LightRed,5,,,,,,,,,,
ff89d8c1-48a3-49b5-af95-62d0ce9ecf55,Grey (Glacier) Cabernet Sauvignon,Red,Cabernet Sauvignon,Maipo Valley,BoldRed,5,,Dry,,Powerful,Smooth,,Clear,,,Round
ff89d8c1-48a3-49b5-af95-62d0ce9ecf55,Lyric chardonnay 2016,White,,,,5,,,,,,,,2016.0,,
45a10c93-34ef-4aef-887a-9cd7a4292bec,Vigna Piaggia Brunello di Montalcino,Red,Sangiovese,Brunello di Montalcino,MediumRed,4,"cranberry, quince, fig, violet, pepper, black-pepper",Bone Dry,Medium Full,Aromatic,Crisp,Dark,Clear,2006.0,Ruby,Dry Tannins
2c4a4dc1-f355-49c4-b243-cf4fb5683e8e,Archineri Etna Rosso,Red,Nerello Mascalese,Etna,,4,,,,Aromatic,Fresh,Medium,Clear,,Purplish,Dry Tannins
b0fbc6bd-4b1e-48cd-92f3-f49b7a505941,Béchar Fiano di Avellino,White,Fiano,Fiano de Avellino,,4,"pineapple, banana",Bone Dry,Light,Powerful,Fresh,Medium,Clear,,Gold,Round
b0fbc6bd-4b1e-48cd-92f3-f49b7a505941,Taurasi Vigna Cinque Querce,Red,Aglianico,Taurasi,BoldRed,5,"plum, black-plum, blackberry, black-cherry, liquorice, black-pepper, toast, coffee, leather, marmalade, meaty, tobacco, volcanic-rocks, pepper, tar, cigar, smoke, prune, raisin, sour-cherry, blackcurrant, red-cherry",Bone Dry,Heavy,Powerful,Smooth,Dark,Cloudy,2002.0,Garnet,Round
b0fbc6bd-4b1e-48cd-92f3-f49b7a505941,Paleo,Red,Cabernet Franc,Toscana,MediumRed,4,"raspberry, red-cherry, blueberry, green-ball-pepper, white-pepper, leather, marmalade, nutmeg, smoke, tobacco, coconut, green-pepper, juniper, eucalyptus",Bone Dry,Medium Full,Powerful,Fresh,Dark,Clear,2009.0,Ruby,Round
b0fbc6bd-4b1e-48cd-92f3-f49b7a505941,Cannubi Barolo,Red,Nebbiolo,Barolo,BoldRed,5,"redcurrant, cherry, blackberry, date, raisin, leather, tobacco, cigar, meaty, tar, violet",Bone Dry,Full Bodied,Powerful,Fresh,,Slight Haze,,,Dry Tannins
b0fbc6bd-4b1e-48cd-92f3-f49b7a505941,Greco di Tufo Terre Degli Angeli,White,Greco,Greco di Tufo,,3,"hawthorn, savoury, apple, quince, peach, pineapple, passion-fruit",Bone Dry,Light,Aromatic,Crisp,Medium,Clear,,Straw Yellow,Round
b0fbc6bd-4b1e-48cd-92f3-f49b7a505941,Kurni,Red,,,,4,"red-cherry, plum, blackberry, blueberry, mulberry, rose, thyme, juniper, chocolate, marmalade, pine, tobacco, meaty, leather, caramel, cherry, raspberry",Dry,Full Bodied,Powerful,Fresh,Dark,Cloudy,2014.0,Ruby,Round
b0fbc6bd-4b1e-48cd-92f3-f49b7a505941,Terra d'Eclano Aglianico Irpinia,Red,Aglianico,Irpinia,BoldRed,5,"plum, red-cherry, blackberry, black-cherry, sour-cherry, rose, violet, liquorice, black-pepper, toast, chocolate, leather, marmalade, pepper, almond, coconut, nutmeg, cloves",Bone Dry,Full Bodied,Powerful,Crisp,Dark,Clear,2017.0,Purplish,Dry Tannins
7ce591d6-8b1e-4814-ad93-747f36e4013a,Rosé,Rose,"Cinsault, Shiraz/Syrah, Grenache",Vin de France,Rosé,4,,,,,,,,,,
7ab11062-c77b-4254-9f58-a3f852c73eb3,Kung Fu Girl Riesling,White,Riesling,Ancient Lakes of Columbia Valley,SweetWhite,3,,,,,,,,,,
7ab11062-c77b-4254-9f58-a3f852c73eb3,Dos Ladrones,White,"Vermentino, Gewürztraminer, Sauvignon Blanc, Pinot Grigio, Malvasia",Arizona,,4,"pear, apple",Sweet,,Aromatic,Crisp,Pale,Clear,,Gold,Soft
35bcb30c-a1b8-49c0-85e3-aaa84e30f50d,Rubicon,Red,"Cabernet Sauvignon, Cabernet Franc, Merlot",Stellenbosch,,5,"black-plum, cigar, tobacco, vanilla",Dry,Full Bodied,Aromatic,Smooth,Medium,Clear,2008.0,Garnet,Round
4ed273f7-1816-4f36-88c7-789125f011c7,Moscato d'Asti,White,Moscato,Moscato d'Asti,Sparkling,5,,Sweet,Medium Full,Aromatic,Smooth,Medium,Cloudy,1980.0,Brownish,Round
4ed273f7-1816-4f36-88c7-789125f011c7,Moscato d'Asti,White,Moscato,Moscato d'Asti,Sparkling,1,,,,,,Pale,,1980.0,Gold,
4ed273f7-1816-4f36-88c7-789125f011c7,Billi Billi Shiraz,Red,Shiraz/Syrah,Grampians,BoldRed,5,,,,Aromatic,Crisp,Dark,,,Purplish,
4ed273f7-1816-4f36-88c7-789125f011c7,Billi Billi Shiraz,Red,Shiraz/Syrah,Grampians,BoldRed,4,,,Light,,,,,,,
918cd9b7-8057-4106-8f7f-9e9e3a423fb1,Chardonnay,White,,,RichWhite,5,,Medium Sweet,Full Bodied,Aromatic,Smooth,,,2019.0,,Not Present
918cd9b7-8057-4106-8f7f-9e9e3a423fb1,Cabernet Sauvignon,Red,,,BoldRed,3,,Dry,Medium Full,Low,,,,2018.0,,Round
918cd9b7-8057-4106-8f7f-9e9e3a423fb1,Tuffeau Vouvray,White,Chenin Blanc,,,4,,Sweet,Medium Full,Low,Smooth,,,2018.0,,Not Present
918cd9b7-8057-4106-8f7f-9e9e3a423fb1,Albariño,White,Albariño,,,4,,Medium Sweet,Light,,Crisp,,,,,Not Present
31434f5c-846c-4e06-93d6-193efdeb250c,Strada di Guia 109 Extra Dry,White,Glera (Prosecco),Conegliano-Valdobbiadene Prosecco,Sparkling,5,,,,,,,,,,
bf82194f-6108-4524-9cef-69c0231ac74b,Nerello mascalese,Red,,,,1,"raspberry, redcurrant, lemon, elderberry",Bone Dry,Light,Moderate,Tart,Dark,Clear,2020.0,Purplish,Round
f4efa18b-06a5-4417-9c92-8a3dedf8a92a,Wine Club Shiraz,Red,Shiraz/Syrah,Heathcote,BoldRed,5,,,,,,,,,,
bcc4af0f-7f89-4083-86cb-18b605495683,Bourgogne Pinot Noir,Red,Pinot Noir,Bourgogne,LightRed,4,,Medium Sweet,Medium Full,Moderate,Smooth,Dark,Cloudy,,Garnet,Soft
3d88fe74-6881-42bd-bb97-d67f2db649d7,Reserve Merlot,Red,Merlot,Central Coast,MediumRed,4,,Medium Sweet,,Aromatic,Smooth,Medium,Clear,,Purplish,Soft
3d88fe74-6881-42bd-bb97-d67f2db649d7,Dark Horse Shiraz,Red,Shiraz/Syrah,Stellenbosch,BoldRed,2,,Dry,,Low,Tart,,Clear,,,Round
3d88fe74-6881-42bd-bb97-d67f2db649d7,Nottage Hill Cabernet - Shiraz,Red,"Shiraz/Syrah, Cabernet Sauvignon",South Eastern Australia,BoldRed,3,,Dry,Medium Full,Moderate,Crisp,Dark,Clear,,Purplish,Dry Tannins
8a5ddd23-7ed8-4ac0-9c5d-12ff3b908053,Malbec,Red,Malbec,Mendoza,BoldRed,3,"blueberry, black-plum, tobacco",Dry,Full Bodied,Moderate,Smooth,Medium,Cloudy,2018.0,Purplish,Dry Tannins
8a5ddd23-7ed8-4ac0-9c5d-12ff3b908053,Altitud Chardonnay,White,Chardonnay,Tupungato,RichWhite,4,"pineapple, apricot, brioche, butter, vanilla",Dry,Full Bodied,Moderate,Smooth,Medium,Clear,2021.0,Straw Yellow,Not Present
70c67292-57ce-4012-a939-5e6ddcb499f8,Sauvignon Blanc,White,Sauvignon Blanc,Western Cape,LightWhite,5,grape,Dry,Very Light,Low,Smooth,Medium,Clear,2022.0,Greenish,Not Present
70c67292-57ce-4012-a939-5e6ddcb499f8,Nero d'Avola Sicilia,Red,"""Nero dAvola""",Terre Siciliane,BoldRed,3,,Bone Dry,Full Bodied,Powerful,Crisp,Medium,Clear,,Purplish,Hard
